no^turns^domain_grp^domain_clsf^domain_nm^domain_expln^dt_type^dt_size^dt_dcpt_len^save_type^frm^unit^prm_vl^^
1^2차(2020-12)^금액^가격^가격N10^물건이 지니고 있는 가치를 돈으로 나타낸 것^NUMERIC^10^-^9999999999^9,999,999,999^원^-^^
2^6차(2023-11)^금액^가격^가격N15^물건이 지니고 있는 가치를 돈으로 나타낸 것^NUMERIC^15^-^999999999999999^999,999,999,999,999^원^-^^
3^4차(2021-12)^금액^금액^금액N13^돈의 액수^NUMERIC^13^-^9999999999999^9,999,999.999,999^원^-^^
4^2차(2020-12)^금액^금액^금액N15^돈의 액수^NUMERIC^15^-^999999999999999^999,999,999,999,999^원^-^^
5^4차(2021-12)^금액^금액^금액N17^돈의 액수^NUMERIC^17^-^99999999999999999^99,999,999,999,999,999^원^-^^
6^4차(2021-12)^금액^금액^금액N18^돈의 액수^NUMERIC^18^-^999999999999999999^999,999,999,999,999,999^원^-^^
7^6차(2023-11)^금액^금액^금액N22,2^돈의 액수^NUMERIC^22^2^99999999999999999999.99^99,999,999,999,999,999,999.99^원^-^^
8^2차(2020-12)^금액^비용^비용N15^어떤 일을 하는 데 드는 돈^NUMERIC^15^-^999999999999999^999,999,999,999,999^원^-^^
9^2차(2020-12)^금액^요금^요금N15^남의 힘을 빌리거나 사물을 사용ㆍ소비ㆍ관람한 대가로 치르는 돈^NUMERIC^15^-^999999999999999^999,999,999,999,999^원^-^^
10^5차(2022-07)^날짜/시간^시분^시분C4^특정한 시간을 시(00~23), 분(00~59)까지 정하여 문자형 데이터로 표현한 것^CHAR^4^-^HH24MI^HH:MI^시분^"HH : 00~23, 
MI : 00~59"^^
11^1차(2020-08)^날짜/시간^시분초^시분초C6^시간상의 한 순간을 시, 분, 초로 표기, 시간의 어느 한 시점^CHAR^6^-^HH24MISS^HH:MI:SS^시분초^"HH : 00~23, 
MI : 00~59, 
SS : 00~59"^^
12^1차(2020-08)^날짜/시간^연도^연도C4^특정한 연(年)을 정하여 표현한 것^CHAR^4^-^YYYY^YYYY^연도^YYYY : 0001~9999^^
13^1차(2020-08)^날짜/시간^연월^연월C6^특정한 연(年), 월(01~12)을 정하여 표현한 것^CHAR^6^-^YYYYMM^YYYY-MM^연월^"YYYY : 0001~9999,
MM : 01~12"^^
14^1차(2020-08)^날짜/시간^연월일^연월일C8^특정한 날짜를 연(年), 월(01~12), 일(01~31)로 정하여 표현한 것^CHAR^8^-^YYYYMMDD^YYYY-MM-DD^연월일^"YYYY : 0001~9999,
MM : 01~12, DD : 01~31"^^
15^5차(2022-07)^날짜/시간^연월일시분^연월일시분C12^특정한 시간을 연(年), 월(01~12), 일(01~31), 시(00~23), 분(00~59)까지 정하여 문자형 데이터로 표현한 것^CHAR^12^-^YYYYMMDDHH24MI^YYYY-MM-DD HH:MI^연월일시분^"YYYY : 0001~9999,
MM : 01~12, DD : 01~31, HH : 00~23, 
MI : 00~59"^^
16^1차(2020-08)^날짜/시간^연월일시분초^연월일시분초C14^특정한 시간을 연(年), 월(01~12), 일(01~31), 시(00~23), 분(00~59), 초(00~59)까지 정하여 문자형 데이터로 표현한 것^CHAR^14^-^YYYYMMDDHH24MISS^YYYY-MM-DD HH:MI:SS^연월일시분초^"YYYY : 0001~9999,
MM : 01~12, DD : 01~31, HH : 00~23, 
MI : 00~59, SS : 00~59"^^
17^1차(2020-08)^날짜/시간^연월일시분초^연월일시분초D^특정한 시간을 연(年), 월(01~12), 일(01~31), 시(00~23), 분(00~59), 초(00~59)까지 정하여 날짜형 데이터로 표현한 것^DATETIME^-^-^YYYYMMDDHH24MISS^YYYY-MM-DD HH:MI:SS^연월일시분초^"YYYY : 0001~9999,
MM : 01~12, DD : 01~31, HH : 00~23, 
MI : 00~59, SS : 00~59"^^
18^1차(2020-08)^날짜/시간^월^월C2^한 해의 특정한 월(01~12)을 정하여 표현한 것^CHAR^2^-^MM^MM^월^MM : 01~12^^
19^5차(2022-07)^내용^내용^내용V1000^문자형 데이터를 정의한 것^VARCHAR^1000^-^1000자리 이내 문자^-^-^-^^
20^2차(2020-12)^내용^내용^내용V2000^문자형 데이터를 정의한 것^VARCHAR^2000^-^2000자리 이내 문자^-^-^-^^
21^5차(2022-07)^내용^내용^내용V4000^문자형 데이터를 정의한 것^VARCHAR^4000^-^4000자리 이내 문자^-^-^-^^
22^2차(2020-12)^명칭^명^명V5^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^5^-^5자리 이내 문자^-^-^-^^
23^4차(2021-12)^명칭^명^명V20^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^20^-^20자리 이내 문자^-^-^-^^
24^2차(2020-12)^명칭^명^명V40^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^40^-^40자리 이내 문자^-^-^-^^
25^2차(2020-12)^명칭^명^명V80^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^80^-^80자리 이내 문자^-^-^-^^
26^2차(2020-12)^명칭^명^명V100^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^100^-^100자리 이내 문자^-^-^-^^
27^2차(2020-12)^명칭^명^명V200^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^200^-^200자리 이내 문자^-^-^-^^
28^4차(2021-12)^명칭^명^명V256^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^256^-^256자리 이내 문자^-^-^-^^
29^2차(2020-12)^명칭^명^명V300^다른 것과 구별하기 위하여 사물, 단체, 현상 따위에 붙여서 부르는 말. '이름'의 뜻을 나타내는 말^VARCHAR^300^-^300자리 이내 문자^-^-^-^^
30^2차(2020-12)^명칭^상세주소^상세주소V200^사람이 살고 있는 곳이나 기관, 회사 등이 자리 잡고 있는 곳의 동(棟)번호, 층(層)수, 호(號)수. 또는 그것을 나타내는 수^VARCHAR^200^-^200자리 이내 문자^-^-^-^^
31^2차(2020-12)^명칭^주소^주소V15^사람이 살고 있는 곳이나 기관, 회사 따위가 자리 잡고 있는 곳을 행정 구역으로 나타낸 이름 또는, 데이터가 저장되어 있는 기억 장소의 위치. 또는 그것을 나타내는 수^VARCHAR^15^-^15자리 이내 문자^-^-^-^^
32^2차(2020-12)^명칭^주소^주소V17^사람이 살고 있는 곳이나 기관, 회사 따위가 자리 잡고 있는 곳을 행정 구역으로 나타낸 이름 또는, 데이터가 저장되어 있는 기억 장소의 위치. 또는 그것을 나타내는 수^VARCHAR^17^-^17자리 이내 문자^-^-^-^^
33^2차(2020-12)^명칭^주소^주소V200^사람이 살고 있는 곳이나 기관, 회사 따위가 자리 잡고 있는 곳을 행정 구역으로 나타낸 이름 또는, 데이터가 저장되어 있는 기억 장소의 위치. 또는 그것을 나타내는 수^VARCHAR^200^-^200자리 이내 문자^-^-^-^^
34^2차(2020-12)^명칭^주소^주소V320^사람이 살고 있는 곳이나 기관, 회사 따위가 자리 잡고 있는 곳을 행정 구역으로 나타낸 이름 또는, 데이터가 저장되어 있는 기억 장소의 위치. 또는 그것을 나타내는 수^VARCHAR^320^-^320자리 이내 문자^-^-^-^^
35^2차(2020-12)^명칭^주소^주소V2000^사람이 살고 있는 곳이나 기관, 회사 따위가 자리 잡고 있는 곳을 행정 구역으로 나타낸 이름 또는, 데이터가 저장되어 있는 기억 장소의 위치. 또는 그것을 나타내는 수^VARCHAR^2000^-^2000자리 이내 문자^-^-^-^^
36^2차(2020-12)^번호^건물번호^건물번호V10^행정안전부장관이 정하는 기준에 따라 건물(둘 이상의 건물 등이 현실적으로 하나의 집단을 형성하고 있는 경우에는 그 건물 등의 전체)마다 매긴 번호^VARCHAR^10^-^10자리 이내 문자^99999-99999^-^-^^
37^2차(2020-12)^번호^건물본번^건물본번N5^행정안전부장관이 정하는 기준에 따라 건물마다 매긴 번호의 붙임표(-) 앞에 오는 주된 번호^NUMERIC^5^-^99999^99999^-^-^^
38^2차(2020-12)^번호^건물부번^건물부번N5^행정안전부장관이 정하는 기준에 따라 건물마다 매긴 번호의 붙임표(-) 뒤에 오는 가지 번호^NUMERIC^5^-^99999^99999^-^-^^
39^2차(2020-12)^번호^계좌번호^계좌번호V20^금융 기관 등에 예금하려고 설정한 개인명의나 법인명의 계좌에 부여하는 식별 번호^VARCHAR^20^-^20자리 이내 문자^-^-^-^^
40^2차(2020-12)^번호^구우편번호^구우편번호C6^우편물을 쉽게 분류하기 위하여 과거 지번주소에 매긴 우편번호^CHAR^6^-^6자리 문자^999-999^-^-^^
41^7차(2024-11)^번호^번호^번호C6^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정된 길이로 정의한 것^CHAR^6^-^6자리 문자^-^-^-^^
42^2차(2020-12)^번호^번호^번호C7^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정된 길이로 정의한 것^CHAR^7^-^7자리 문자^-^-^-^^
43^5차(2022-07)^번호^번호^번호C8^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정된 길이로 정의한 것^CHAR^8^-^8자리 문자^-^-^-^^
44^"7차(2024-11)
(폐기후 제정)"^번호^번호^번호C9^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^CHAR^9^-^9자리 문자^-^-^-^^
45^5차(2022-07)^번호^번호^번호C10^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정된 길이로 정의한 것^CHAR^10^-^10자리 문자^-^-^-^^
46^"7차(2024-11)
(폐기후 제정)"^번호^번호^번호C13^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^CHAR^13^-^13자리 문자^-^-^-^^
47^"7차(2024-11)
(폐기후 제정)"^번호^번호^번호C24^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^CHAR^24^-^24자리 문자^-^-^-^^
48^5차(2022-07)^번호^번호^번호V3^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^3^-^3자리 이내 문자^-^-^-^^
49^7차(2024-11)^번호^번호^번호V4^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^4^-^4자리 이내 문자^-^-^-^^
50^5차(2022-07)^번호^번호^번호V5^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^5^-^5자리 이내 문자^-^-^-^^
51^5차(2022-07)^번호^번호^번호V6^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^6^-^6자리 이내 문자^-^-^-^^
52^7차(2024-11)^번호^번호^번호V8^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^8^-^8자리 이내 문자^-^-^-^^
53^5차(2022-07)^번호^번호^번호V10^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^10^-^10자리 이내 문자^-^-^-^^
54^5차(2022-07)^번호^번호^번호V17^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^17^-^17자리 이내 문자^-^-^-^^
55^2차(2020-12)^번호^번호^번호V20^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^20^-^20자리 이내 문자^-^-^-^^
56^2차(2020-12)^번호^번호^번호V25^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^25^-^25자리 이내 문자^-^-^-^^
57^2차(2020-12)^번호^번호^번호V50^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^50^-^50자리 이내 문자^-^-^-^^
58^5차(2022-07)^번호^번호^번호V100^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 것^VARCHAR^100^-^100자리 이내 문자^-^-^-^^
59^1차(2020-08)^번호^법인등록번호^법인등록번호C13^"법인설립시 등기소에서 부여하는 고유번호
(등기관서별분류번호(4자리)+법인종류별분류번호(2자리)+일련번호(6자리)+오류검색번호(1자리))"^CHAR^13^-^13자리 문자^999999-9999999^-^-^^
60^2차(2020-12)^번호^본번^본번N4^지번주소의 앞부분의 번호로, 단독으로 지번을 구성할 수 있는 번호^NUMERIC^4^-^9999^9999^-^-^^
61^2차(2020-12)^번호^부번^부번N4^지번주소에서 세부적인 영역을 표시하기 위해 지번주소 뒤에 줄표를 붙여 쓰는 번호^NUMERIC^4^-^9999^9999^-^-^^
62^2차(2020-12)^번호^사업자등록번호^사업자등록번호C10^사업자 등록을 할 때 국세청에서 전산시스템에 따라 자동으로 부여하는 번호^CHAR^10^-^10자리 문자^999-99-99999^-^-^^
63^5차(2022-07)^번호^신용카드번호^신용카드번호V16^"신용 카드에 매긴 번호
1번째-6번째 자리(BIN번호:Bank Identifier Number)
1번째 자리(카드브랜드)
0 : ISO/TC 68 및 기타 산업
1 : 항공 마일리지 및 교통카드
2 : 항공 및 기타 잠재적 산업 할당
3 : 다이너스 클럽, 아멕스, JBC (신용카드 전용)
4 : 비자카드
5 : 마에스트로, 마스터카드, 시러스
6 : 디스커버, 중국은련, 시러스, 디스커버 BC GLOBAL
7 : 석유 및 기타 잠재적 산업 할당
8 : 건강, 전기통신 및 기타 잠재적 산업 할당
9 : 국내 전용 (해외결제 불가)
2번째-6번째 자리(발행기관 식별번호)
7번째-15번째 자리(발행기관의 일련번호)
16번째 자리(검증번호)"^VARCHAR^16^-^16자리 이내 문자^-^-^-^^
64^7차(2024-11)^번호^아이핀번호^아이핀번호C13^주민등록번호 대신 인터넷상에서 본인임을 확인할 수 있는 사이버 신원 확인 번호^CHAR^13^-^13자리 문자^-^-^-^^
65^7차(2024-11)^번호^암호화번호^암호화번호V256^차례를 나타내거나 식별하기 위해 붙이는 숫자나 문자를 고정되지 않은 길이로 정의한 암호화된 값^VARCHAR^256^-^256자리 이내 문자^-^-^-^^
66^1차(2020-08)^번호^여권번호^여권번호C9^외국을 여행하는 국민에게 정부가 발급한 여권에 기재된 번호^CHAR^9^-^9자리 문자^"M99999999
S99999999
R99999999
G99999999
D99999999
T99999999"^-^"M(복수여권)
S(단수여권)
R(거주여권)
G(관용여권)
D(외교관여권)
T(여행증명서)"^^
